ID;Value;;15819
12028;0,01;;
12029;0,02;;
12030;0,28;;
12031;0,45;;
12032;0,02;;
12033;2,20;;
12034;0,30;;
12035;0,20;;
12036;0,17;;
12037;0,42;;
12038;1,53;;
12039;1,11;;
12040;0,17;;
12041;0,11;;
12042;0,62;;
12043;2,34;;
12044;0,14;;
12045;0,34;;
12046;2,10;;
12047;0,20;;
12048;0,04;;
12049;3,12;;
12050;0,56;;
12051;0,30;;
12052;0,59;;
12053;0,21;;
12054;0,37;;
12055;0,27;;
12056;0,59;;
12057;0,68;;
12058;0,57;;
12059;0,16;;
12060;0,08;;
12061;0,51;;
12062;0,54;;
12063;2,15;;
12064;0,11;;
12065;0,43;;
12066;0,13;;
12067;0,31;;
12068;0,05;;
12069;0,81;;
12070;0,31;;
12071;0,04;;
12072;0,15;;
12073;0,27;;
12074;0,20;;
12075;1,46;;
12076;0,27;;
12077;0,12;;
12078;0,00;;
12079;0,10;;
12080;0,50;;
12081;1,36;;
12082;0,92;;
12083;0,35;;
12084;0,40;;
12085;0,28;;
12086;0,04;;
12087;0,31;;
12088;0,08;;
12089;2,57;;
12090;0,33;;
12091;0,41;;
12092;0,22;;
12093;0,26;;
12094;0,38;;
12095;0,57;;
12096;0,35;;
12097;0,33;;
12098;0,41;;
12099;0,25;;
12100;2,62;;
12101;0,28;;
12102;0,34;;
12103;0,39;;
12104;0,21;;
12105;0,14;;
12106;1,94;;
12107;0,54;;
12108;1,62;;
12109;0,39;;
12110;0,44;;
12111;0,19;;
12112;0,24;;
12113;0,23;;
12114;0,56;;
12115;0,07;;
12116;7,30;;
12117;0,26;;
12118;0,25;;
12119;0,32;;
12120;0,84;;
12121;0,46;;
12122;0,35;;
12123;0,37;;
12124;1,53;;
12125;0,52;;
12126;0,16;;
12127;0,77;;
12128;0,15;;
12129;0,44;;
12130;0,79;;
12131;0,34;;
12132;0,63;;
12133;0,79;;
12134;0,55;;
12135;0,43;;
12136;0,37;;
12137;2,05;;
12138;0,11;;
12139;0,20;;
12140;0,74;;
12141;6,17;;
12142;0,23;;
12143;0,37;;
12144;0,12;;
12145;0,41;;
12146;0,59;;
12147;0,07;;
12148;0,37;;
12149;0,30;;
12150;0,30;;
12151;0,25;;
12152;0,57;;
12153;0,05;;
12154;0,38;;
12155;0,27;;
12156;0,29;;
12157;0,01;;
12158;1,34;;
12159;1,33;;
12160;0,16;;
12161;0,04;;
12162;1,05;;
12163;0,22;;
12164;0,11;;
12165;0,37;;
12166;0,23;;
12167;0,63;;
12168;0,10;;
12169;0,02;;
12170;0,29;;
12171;0,43;;
12172;0,91;;
12173;0,45;;
12174;0,51;;
12175;0,11;;
12176;0,42;;
12177;2,08;;
12178;0,16;;
12179;0,02;;
12180;1,10;;
12181;0,11;;
12182;0,43;;
12183;0,81;;
12184;0,22;;
12185;0,40;;
12186;0,56;;
12187;0,22;;
12188;0,25;;
12189;0,96;;
12190;0,97;;
12191;0,30;;
12192;0,81;;
12193;1,08;;
12194;0,31;;
12195;0,18;;
12196;1,04;;
12197;0,67;;
12198;0,41;;
12199;0,68;;
12200;1,47;;
12201;0,16;;
12202;0,83;;
12203;0,02;;
12204;0,17;;
12205;0,83;;
12206;0,42;;
12207;0,26;;
12208;0,93;;
12209;0,51;;
12210;0,66;;
12211;0,04;;
12212;1,56;;
12213;0,01;;
12214;0,39;;
12215;0,02;;
12216;0,64;;
12217;0,58;;
12218;0,19;;
12219;0,38;;
12220;0,02;;
12221;0,57;;
12222;0,28;;
12223;0,43;;
12224;0,46;;
12225;0,60;;
12226;0,01;;
12227;0,27;;
12228;0,15;;
12229;0,92;;
12230;0,59;;
12231;0,20;;
12232;0,28;;
12233;0,20;;
12234;0,18;;
12235;0,09;;
12236;0,10;;
12237;0,48;;
12238;0,13;;
12239;0,31;;
12240;1,30;;
12241;0,42;;
12242;0,53;;
12243;0,12;;
12244;0,20;;
12245;0,40;;
12246;0,14;;
12247;0,84;;
12248;0,47;;
12249;0,24;;
12250;0,32;;
12251;0,41;;
12252;0,05;;
12253;0,66;;
12254;1,05;;
12255;0,03;;
12256;0,51;;
12257;0,60;;
12258;0,51;;
12259;0,12;;
12260;0,42;;
12261;0,14;;
12262;0,61;;
12263;0,23;;
12264;0,49;;
12265;0,06;;
12266;0,21;;
12267;0,22;;
12268;0,65;;
12269;0,13;;
12270;1,17;;
12271;0,23;;
12272;0,04;;
12273;0,31;;
12274;0,50;;
12275;0,59;;
12276;0,40;;
12277;0,47;;
12278;0,10;;
12279;0,09;;
12280;0,20;;
12281;0,13;;
12282;0,14;;
12283;0,09;;
12284;0,56;;
12285;0,22;;
12286;0,31;;
12287;0,68;;
12288;0,30;;
12289;0,13;;
12290;0,32;;
12291;0,04;;
12292;0,05;;
12293;0,07;;
12294;0,13;;
12295;3,28;;
12296;0,22;;
12297;0,60;;
12298;0,12;;
12299;0,07;;
12300;0,52;;
12301;0,23;;
12302;0,16;;
12303;0,35;;
12304;2,61;;
12305;0,50;;
12306;0,43;;
12307;0,75;;
12308;0,32;;
12309;0,38;;
12310;0,01;;
12311;0,07;;
12312;0,10;;
12313;0,21;;
12314;0,23;;
12315;0,11;;
12316;1,28;;
12317;0,29;;
12318;0,06;;
12319;0,09;;
12320;0,30;;
12321;0,02;;
12322;0,14;;
12323;0,15;;
12324;0,60;;
12325;0,25;;
12326;0,21;;
12327;0,26;;
12328;0,42;;
12329;0,63;;
12330;0,17;;
12331;0,47;;
12332;0,08;;
12333;0,27;;
12334;0,21;;
12335;1,10;;
12336;4,08;;
12337;0,00;;
12338;0,58;;
12339;1,15;;
12340;0,44;;
12341;0,37;;
12342;0,37;;
12343;0,01;;
12344;0,74;;
12345;0,12;;
12346;0,17;;
12347;0,06;;
12348;0,43;;
12349;0,03;;
12350;0,00;;
12351;0,05;;
12352;0,30;;
12353;0,13;;
12354;0,22;;
12355;1,42;;
12356;0,13;;
12357;0,11;;
12358;0,06;;
12359;0,18;;
12360;0,16;;
12361;0,94;;
12362;0,18;;
12363;0,07;;
12364;0,10;;
12365;0,07;;
12366;0,43;;
12367;0,21;;
12368;0,25;;
12369;0,57;;
12370;0,11;;
12371;0,84;;
12372;0,15;;
12373;0,35;;
12374;0,37;;
12375;0,15;;
12376;0,38;;
12377;0,20;;
12378;0,17;;
12379;4,15;;
12380;0,25;;
12381;0,30;;
12382;0,11;;
12383;0,08;;
12384;0,05;;
12385;0,35;;
12386;1,18;;
12387;0,10;;
12388;0,25;;
12389;0,67;;
12390;0,23;;
12391;2,78;;
12392;0,12;;
12393;0,30;;
12394;0,01;;
12395;0,08;;
12396;0,26;;
12397;0,22;;
12398;0,13;;
12399;1,45;;
12400;0,24;;
12401;0,39;;
12402;0,25;;
12403;0,43;;
12404;0,28;;
12405;0,78;;
12406;0,43;;
12407;0,50;;
12408;0,52;;
12409;0,35;;
12410;0,12;;
12411;0,88;;
12412;0,49;;
12413;0,14;;
12414;0,58;;
12415;0,08;;
12416;0,49;;
12417;0,20;;
12418;0,00;;
12419;0,22;;
12420;0,26;;
12421;0,40;;
12422;0,87;;
12423;0,51;;
12424;0,34;;
12425;0,06;;
12426;2,99;;
12427;2,60;;
12428;1,41;;
12429;4,70;;
12430;0,06;;
12431;0,20;;
12432;2,24;;
12433;0,33;;
12434;0,05;;
12435;0,15;;
12436;0,16;;
12437;0,50;;
12438;0,07;;
12439;2,02;;
12440;0,12;;
12441;0,02;;
12442;0,23;;
12443;0,08;;
12444;0,51;;
12445;0,09;;
12446;0,10;;
12447;0,02;;
12448;0,03;;
12449;0,57;;
12450;0,19;;
12451;1,25;;
12452;0,42;;
12453;0,27;;
12454;0,89;;
12455;0,49;;
12456;9,10;;
12457;0,72;;
12458;0,73;;
12459;0,03;;
12460;0,01;;
12461;0,09;;
12462;0,00;;
12463;0,26;;
12464;0,19;;
12465;0,52;;
12466;0,46;;
12467;0,11;;
12468;0,59;;
12469;0,21;;
12470;0,36;;
12471;4,07;;
12472;0,77;;
12473;0,03;;
12474;0,70;;
12475;0,31;;
12476;0,19;;
12477;0,32;;
12478;0,41;;
12479;0,02;;
12480;1,51;;
12481;0,69;;
12482;0,85;;
12483;0,46;;
12484;0,18;;
12485;0,57;;
12486;1,96;;
12487;0,75;;
12488;0,51;;
12489;0,44;;
12490;0,10;;
12491;0,41;;
12492;0,13;;
12493;0,22;;
12494;0,03;;
12495;0,05;;
12496;1,01;;
12497;3,94;;
12498;0,07;;
12499;0,10;;
12500;0,05;;
12501;0,15;;
12502;0,45;;
12503;0,37;;
12504;1,16;;
12505;0,31;;
12506;0,02;;
12507;1,18;;
12508;0,64;;
12509;0,58;;
12510;0,07;;
12511;0,01;;
12512;0,35;;
12513;0,23;;
12514;0,61;;
12515;0,03;;
12516;0,78;;
12517;0,08;;
12518;0,15;;
12519;0,10;;
12520;0,56;;
12521;0,03;;
12522;0,28;;
12523;1,75;;
12524;0,61;;
12525;0,82;;
12526;0,36;;
12527;0,39;;
12528;0,10;;
12529;0,38;;
12530;0,32;;
12531;0,02;;
12532;0,18;;
12533;0,32;;
12534;0,27;;
12535;0,15;;
12536;0,09;;
12537;0,24;;
12538;0,26;;
12539;0,23;;
12540;0,36;;
12541;2,15;;
12542;0,30;;
12543;0,26;;
12544;0,31;;
12545;0,60;;
12546;0,84;;
12547;0,36;;
12548;0,35;;
12549;0,01;;
12550;0,02;;
12551;0,99;;
12552;0,56;;
12553;0,94;;
12554;0,60;;
12555;0,42;;
12556;0,52;;
12557;0,15;;
12558;0,34;;
12559;3,49;;
12560;0,39;;
12561;0,23;;
12562;0,18;;
12563;0,40;;
12564;0,67;;
12565;0,24;;
12566;0,37;;
12567;0,47;;
12568;1,03;;
12569;0,44;;
12570;0,56;;
12571;0,33;;
12572;0,45;;
12573;0,60;;
12574;0,52;;
12575;0,16;;
12576;0,48;;
12577;0,77;;
12578;0,21;;
12579;0,10;;
12580;0,41;;
12581;0,36;;
12582;1,30;;
12583;0,02;;
12584;0,30;;
12585;0,09;;
12586;0,42;;
12587;0,20;;
12588;0,32;;
12589;0,54;;
12590;0,19;;
12591;0,69;;
12592;0,39;;
12593;0,44;;
12594;0,84;;
12595;0,51;;
12596;0,45;;
12597;0,42;;
12598;0,08;;
12599;0,72;;
12600;0,37;;
12601;0,81;;
12602;0,18;;
12603;0,26;;
12604;0,23;;
12605;0,78;;
12606;1,03;;
12607;0,36;;
12608;0,20;;
12609;0,61;;
12610;1,04;;
12611;0,21;;
12612;0,10;;
12613;0,81;;
12614;0,35;;
12615;0,13;;
12616;0,43;;
12617;0,13;;
12618;1,59;;
12619;0,80;;
12620;0,25;;
12621;0,51;;
12622;0,34;;
12623;0,35;;
12624;0,44;;
12625;0,03;;
12626;0,41;;
12627;0,48;;
12628;0,53;;
12629;0,08;;
12630;0,24;;
12631;0,02;;
12632;0,49;;
12633;0,14;;
12634;1,41;;
12635;0,54;;
12636;0,33;;
12637;0,07;;
12638;2,82;;
12639;0,28;;
12640;0,24;;
12641;0,13;;
12642;0,24;;
12643;0,25;;
12644;2,00;;
12645;0,83;;
12646;1,82;;
12647;0,34;;
12648;0,22;;
12649;0,13;;
12650;0,05;;
12651;0,20;;
12652;0,61;;
12653;1,12;;
12654;0,80;;
12655;0,37;;
12656;0,37;;
12657;1,25;;
12658;0,64;;
12659;1,82;;
12660;0,29;;
12661;0,01;;
12662;0,69;;
12663;0,47;;
12664;0,08;;
12665;0,05;;
12666;0,28;;
12667;0,50;;
12668;0,10;;
12669;0,05;;
12670;0,20;;
12671;0,01;;
12672;0,23;;
12673;0,20;;
12674;0,29;;
12675;0,92;;
12676;0,18;;
12677;3,55;;
12678;1,39;;
12679;0,51;;
12680;0,05;;
12681;0,24;;
12682;0,08;;
12683;0,06;;
12684;0,65;;
12685;0,02;;
12686;0,22;;
12687;0,33;;
12688;0,52;;
12689;0,07;;
12690;0,58;;
12691;0,01;;
12692;0,06;;
12693;0,49;;
12694;0,46;;
12695;0,46;;
12696;1,06;;
12697;0,92;;
12698;0,50;;
12699;0,64;;
12700;0,20;;
12701;0,03;;
12702;0,07;;
12703;0,32;;
12704;0,12;;
12705;0,81;;
12706;0,42;;
12707;0,37;;
12708;0,45;;
12709;0,18;;
12710;0,25;;
12711;0,13;;
12712;0,16;;
12713;0,43;;
12714;0,96;;
12715;0,01;;
12716;0,65;;
12717;0,13;;
12718;0,00;;
12719;0,49;;
12720;1,11;;
12721;0,41;;
12722;0,08;;
12723;0,26;;
12724;0,38;;
12725;0,06;;
12726;0,64;;
12727;0,26;;
12728;0,81;;
12729;0,37;;
12730;0,36;;
12731;0,17;;
12732;0,14;;
12733;0,02;;
12734;0,01;;
12735;1,13;;
12736;1,16;;
12737;0,16;;
12738;0,19;;
12739;0,29;;
12740;0,51;;
12741;0,32;;
12742;0,14;;
12743;0,46;;
12744;0,30;;
12745;0,80;;
12746;1,85;;
12747;1,08;;
12748;3,27;;
12749;0,70;;
12750;0,25;;
12751;1,32;;
12752;0,19;;
12753;0,39;;
12754;0,48;;
12755;0,20;;
12756;0,29;;
12757;0,11;;
12758;0,67;;
12759;1,02;;
12760;1,24;;
12761;0,87;;
12762;0,08;;
12763;0,41;;
12764;0,43;;
12765;0,01;;
12766;0,53;;
12767;0,55;;
12768;0,34;;
12769;0,33;;
12770;0,39;;
12771;0,43;;
12772;0,37;;
12773;0,44;;
12774;0,48;;
12775;1,01;;
12776;1,35;;
12777;0,59;;
12778;0,21;;
12779;0,65;;
12780;0,35;;
12781;0,02;;
12782;1,28;;
12783;0,03;;
12784;0,01;;
12785;0,46;;
12786;0,23;;
12787;0,15;;
12788;0,33;;
12789;0,36;;
12790;0,84;;
12791;0,39;;
12792;0,14;;
12793;5,65;;
12794;0,48;;
12795;0,30;;
12796;1,88;;
12797;0,72;;
12798;0,32;;
12799;0,37;;
12800;0,55;;
12801;0,42;;
12802;0,05;;
12803;0,99;;
12804;0,58;;
12805;0,41;;
12806;0,61;;
12807;0,20;;
12808;1,50;;
12809;0,22;;
12810;0,27;;
12811;0,35;;
12812;0,37;;
12813;0,32;;
12814;0,33;;
12815;0,09;;
12816;0,45;;
12817;0,71;;
12818;0,16;;
12819;0,88;;
12820;0,16;;
12821;0,05;;
12822;0,31;;
12823;0,68;;
12824;0,73;;
12825;0,07;;
12826;0,16;;
12827;0,23;;
12828;0,14;;
12829;0,49;;
12830;0,28;;
12831;0,23;;
12832;0,47;;
12833;0,28;;
12834;0,36;;
12835;0,17;;
12836;0,32;;
12837;0,61;;
12838;1,32;;
12839;0,32;;
12840;0,88;;
12841;0,07;;
12842;0,14;;
12843;0,39;;
12844;0,04;;
12845;0,49;;
12846;1,70;;
12847;0,87;;
12848;0,65;;
12849;0,77;;
12850;1,03;;
12851;0,02;;
12852;1,24;;
12853;1,54;;
12854;0,85;;
12855;0,82;;
12856;0,05;;
12857;0,05;;
12858;0,54;;
12859;0,15;;
12860;0,32;;
12861;0,21;;
12862;0,87;;
12863;0,02;;
12864;0,18;;
12865;0,03;;
12866;0,17;;
12867;0,44;;
12868;0,22;;
12869;0,63;;
12870;0,05;;
12871;0,30;;
12872;0,41;;
12873;0,42;;
12874;0,36;;
12875;1,91;;
12876;0,09;;
12877;0,03;;
12878;0,05;;
12879;1,25;;
12880;0,11;;
12881;0,83;;
12882;0,25;;
12883;0,52;;
12884;0,14;;
12885;0,07;;
12886;0,23;;
12887;0,22;;
12888;0,22;;
12889;0,89;;
12890;0,30;;
12891;0,36;;
12892;0,09;;
12893;0,22;;
12894;0,41;;
12895;0,02;;
12896;0,06;;
12897;0,38;;
12898;0,32;;
12899;0,46;;
12900;0,65;;
12901;0,16;;
12902;0,50;;
12903;0,55;;
12904;0,02;;
12905;0,62;;
12906;0,22;;
12907;0,12;;
12908;0,76;;
12909;0,05;;
12910;0,52;;
12911;0,01;;
12912;0,19;;
12913;0,21;;
12914;3,05;;
12915;0,12;;
12916;0,39;;
12917;0,41;;
12918;0,65;;
12919;0,10;;
12920;0,47;;
12921;0,41;;
12922;0,22;;
12923;0,42;;
12924;0,13;;
12925;0,10;;
12926;0,03;;
12927;0,11;;
12928;0,57;;
12929;0,24;;
12930;0,38;;
12931;0,68;;
12932;0,84;;
12933;0,59;;
12934;0,14;;
12935;0,05;;
12936;0,61;;
12937;0,07;;
12938;0,43;;
12939;0,42;;
12940;0,59;;
12941;0,21;;
12942;0,35;;
12943;2,25;;
12944;0,78;;
12945;0,56;;
12946;0,13;;
12947;0,34;;
12948;0,39;;
12949;0,75;;
12950;0,65;;
12951;0,56;;
12952;0,25;;
12953;1,63;;
12954;0,12;;
12955;2,43;;
12956;0,01;;
12957;0,27;;
12958;0,33;;
12959;0,13;;
12960;0,11;;
12961;0,45;;
12962;0,58;;
12963;0,04;;
12964;0,58;;
12965;0,43;;
12966;0,65;;
12967;0,16;;
12968;4,43;;
12969;0,19;;
12970;0,37;;
12971;0,85;;
12972;0,69;;
12973;0,29;;
12974;1,21;;
12975;0,12;;
12976;0,11;;
12977;0,13;;
12978;0,51;;
12979;0,82;;
12980;0,38;;
12981;0,05;;
12982;0,08;;
12983;0,13;;
12984;0,06;;
12985;3,18;;
12986;0,06;;
12987;0,14;;
12988;0,03;;
12989;0,07;;
12990;0,15;;
12991;1,88;;
12992;0,48;;
12993;0,49;;
12994;0,52;;
12995;0,26;;
12996;0,97;;
12997;0,60;;
12998;0,25;;
12999;1,28;;
13000;0,31;;
13001;0,18;;
13002;0,22;;
13003;0,09;;
13004;0,31;;
13005;1,73;;
13006;0,07;;
13007;0,91;;
13008;0,43;;
13009;0,22;;
13010;0,39;;
13011;0,10;;
13012;0,39;;
13013;0,37;;
13014;1,24;;
13015;1,21;;
13016;1,00;;
13017;0,08;;
13018;0,01;;
13019;0,83;;
13020;0,46;;
13021;1,16;;
13022;0,05;;
13023;0,01;;
13024;0,54;;
13025;0,20;;
13026;0,27;;
13027;0,71;;
13028;0,06;;
13029;0,96;;
13030;0,12;;
13031;1,36;;
13032;0,23;;
13033;0,39;;
13034;0,16;;
13035;0,28;;
13036;0,43;;
13037;0,80;;
13038;0,17;;
13039;0,03;;
13040;0,87;;
13041;0,14;;
13042;0,53;;
13043;1,15;;
13044;0,07;;
13045;0,57;;
13046;0,38;;
13047;0,50;;
13048;0,52;;
13049;0,35;;
13050;0,24;;
13051;0,76;;
13052;0,40;;
13053;0,00;;
13054;0,31;;
13055;1,32;;
13056;0,10;;
13057;1,91;;
13058;0,01;;
13059;0,08;;
13060;0,57;;
13061;0,37;;
13062;0,41;;
13063;1,84;;
13064;0,07;;
13065;0,48;;
13066;0,33;;
13067;0,66;;
13068;0,27;;
13069;0,78;;
13070;0,65;;
13071;0,20;;
13072;0,66;;
13073;0,03;;
13074;0,44;;
13075;0,05;;
13076;0,14;;
13077;0,47;;
13078;0,78;;
13079;2,29;;
13080;0,04;;
13081;0,19;;
13082;0,53;;
13083;0,10;;
13084;0,41;;
13085;0,38;;
13086;0,46;;
13087;0,75;;
13088;0,17;;
13089;0,53;;
13090;0,49;;
13091;0,11;;
13092;0,08;;
13093;0,01;;
13094;0,21;;
13095;0,50;;
13096;0,26;;
13097;0,64;;
13098;2,57;;
13099;0,24;;
13100;0,28;;
13101;0,53;;
13102;0,19;;
13103;0,64;;
13104;0,40;;
13105;0,83;;
13106;0,42;;
13107;0,54;;
13108;0,02;;
13109;0,75;;
13110;0,07;;
13111;0,70;;
13112;0,11;;
13113;0,78;;
13114;0,42;;
13115;0,57;;
13116;0,31;;
13117;0,84;;
13118;0,39;;
13119;0,21;;
13120;0,17;;
13121;0,72;;
13122;0,32;;
13123;0,31;;
13124;0,18;;
13125;0,09;;
13126;1,91;;
13127;0,41;;
13128;0,27;;
13129;0,08;;
13130;0,12;;
13131;0,42;;
13132;0,44;;
13133;0,10;;
13134;0,54;;
13135;0,03;;
13136;0,53;;
13137;0,54;;
13138;0,29;;
13139;0,42;;
13140;0,56;;
13141;0,24;;
13142;0,05;;
13143;0,09;;
13144;1,51;;
13145;0,08;;
13146;3,90;;
13147;0,62;;
13148;0,14;;
13149;0,26;;
13150;0,02;;
13151;0,13;;
13152;0,26;;
13153;0,31;;
13154;0,37;;
13155;0,21;;
13156;0,50;;
13157;0,03;;
13158;0,09;;
13159;0,03;;
13160;4,28;;
13161;#VALUE!;;
13162;0,04;;
13163;0,15;;
13164;2,24;;
13165;3,65;;
13166;0,24;;
13167;0,50;;
13168;0,56;;
13169;0,38;;
13170;0,76;;
13171;0,39;;
13172;0,49;;
13173;0,42;;
13174;0,53;;
13175;0,45;;
13176;0,23;;
13177;0,34;;
13178;0,48;;
13179;0,20;;
13180;0,65;;
13181;1,21;;
13182;1,95;;
13183;1,82;;
13184;0,29;;
13185;2,48;;
13186;0,47;;
13187;0,14;;
13188;0,73;;
13189;0,25;;
13190;3,47;;
13191;0,04;;
13192;0,02;;
13193;0,94;;
13194;2,00;;
13195;0,07;;
13196;0,21;;
13197;1,13;;
13198;0,23;;
13199;0,13;;
13200;0,15;;
13201;0,63;;
13202;0,58;;
13203;0,83;;
13204;0,09;;
13205;0,06;;
13206;0,09;;
13207;0,35;;
13208;1,80;;
13209;0,08;;
13210;0,32;;
13211;0,48;;
13212;1,13;;
13213;0,26;;
13214;0,43;;
13215;0,02;;
13216;0,16;;
13217;0,15;;
13218;0,17;;
13219;0,53;;
13220;0,09;;
13221;0,38;;
13222;1,38;;
13223;0,26;;
13224;0,54;;
13225;0,42;;
13226;0,49;;
13227;0,11;;
13228;0,47;;
13229;0,02;;
13230;0,14;;
13231;0,44;;
13232;0,21;;
13233;0,64;;
13234;0,18;;
13235;0,12;;
13236;0,17;;
13237;0,42;;
13238;0,89;;
13239;0,25;;
13240;2,48;;
13241;0,35;;
13242;0,30;;
13243;0,22;;
13244;0,12;;
13245;0,04;;
13246;0,23;;
13247;0,43;;
13248;0,49;;
13249;0,46;;
13250;0,80;;
13251;0,52;;
13252;#VALUE!;;
13253;0,28;;
13254;0,02;;
13255;0,31;;
13256;0,23;;
13257;1,20;;
13258;0,53;;
13259;0,12;;
13260;0,27;;
13261;1,40;;
13262;0,27;;
13263;0,21;;
13264;0,39;;
13265;0,45;;
13266;#VALUE!;;
13267;0,44;;
13268;0,55;;
13269;0,29;;
13270;0,80;;
13271;0,45;;
13272;0,11;;
13273;0,86;;
13274;0,03;;
13275;1,37;;
13276;0,02;;
13277;0,28;;
13278;0,60;;
13279;0,34;;
13280;0,41;;
13281;0,72;;
13282;0,02;;
13283;0,58;;
13284;0,72;;
13285;0,08;;
13286;1,85;;
13287;0,25;;
13288;0,12;;
13289;0,27;;
13290;0,37;;
13291;0,41;;
13292;0,60;;
13293;1,25;;
13294;0,47;;
13295;0,29;;
13296;0,19;;
13297;0,14;;
13298;0,73;;
13299;0,24;;
13300;0,09;;
13301;0,20;;
13302;0,55;;
13303;0,05;;
13304;0,44;;
13305;0,16;;
13306;0,01;;
13307;0,03;;
13308;0,04;;
13309;0,38;;
13310;0,32;;
13311;0,14;;
13312;0,37;;
13313;0,33;;
13314;0,24;;
13315;0,10;;
13316;0,62;;
13317;0,57;;
13318;0,05;;
13319;0,06;;
13320;3,09;;
13321;0,88;;
13322;0,00;;
13323;0,01;;
13324;0,05;;
13325;0,21;;
13326;0,47;;
13327;0,00;;
13328;0,36;;
13329;0,00;;
13330;1,54;;
13331;0,06;;
13332;0,06;;
13333;1,56;;
13334;0,57;;
13335;0,32;;
13336;0,12;;
13337;0,52;;
13338;0,60;;
13339;0,33;;
13340;0,43;;
13341;0,42;;
13342;0,18;;
13343;0,68;;
13344;0,19;;
13345;0,25;;
13346;0,33;;
13347;0,40;;
13348;0,41;;
13349;0,34;;
13350;0,10;;
13351;0,13;;
13352;0,16;;
13353;0,72;;
13354;0,36;;
13355;0,25;;
13356;0,03;;
13357;0,58;;
13358;0,14;;
13359;1,33;;
13360;0,22;;
13361;0,03;;
13362;0,29;;
13363;0,48;;
13364;0,92;;
13365;2,21;;
13366;0,42;;
13367;0,71;;
13368;0,00;;
13369;0,29;;
13370;0,51;;
13371;0,36;;
13372;0,27;;
13373;0,44;;
13374;0,01;;
13375;0,04;;
13376;0,14;;
13377;0,03;;
13378;1,95;;
13379;0,19;;
13380;0,22;;
13381;0,67;;
13382;0,25;;
13383;0,21;;
13384;0,27;;
13385;0,19;;
13386;0,52;;
13387;0,74;;
13388;0,17;;
13389;0,35;;
13390;0,05;;
13391;0,35;;
13392;0,14;;
13393;0,26;;
13394;0,12;;
13395;1,04;;
13396;0,43;;
13397;0,17;;
13398;0,36;;
13399;0,22;;
13400;0,32;;
13401;0,40;;
13402;0,43;;
13403;0,35;;
13404;0,62;;
13405;0,60;;
13406;0,72;;
13407;0,88;;
13408;0,51;;
13409;0,31;;
13410;0,26;;
13411;0,31;;
13412;0,20;;
13413;0,05;;
13414;0,74;;
13415;0,84;;
13416;1,70;;
13417;0,09;;
13418;0,48;;
13419;1,85;;
13420;0,41;;
13421;0,42;;
13422;0,22;;
13423;0,48;;
13424;0,30;;
13425;0,07;;
13426;0,36;;
13427;0,26;;
13428;0,05;;
13429;0,45;;
13430;0,45;;
13431;0,23;;
13432;0,12;;
13433;4,87;;
13434;0,20;;
13435;0,00;;
13436;0,26;;
13437;0,12;;
13438;0,07;;
13439;0,25;;
13440;3,67;;
13441;0,56;;
13442;0,14;;
13443;0,12;;
13444;0,49;;
13445;0,07;;
13446;0,33;;
13447;0,90;;
13448;0,47;;
13449;0,30;;
13450;0,35;;
13451;0,34;;
13452;0,68;;
13453;0,08;;
13454;0,47;;
13455;0,37;;
13456;0,56;;
13457;0,21;;
13458;0,56;;
13459;0,03;;
13460;0,29;;
13461;0,76;;
13462;0,38;;
13463;0,29;;
13464;0,21;;
13465;0,39;;
13466;1,09;;
13467;0,09;;
13468;5,12;;
13469;0,09;;
13470;0,35;;
13471;0,35;;
13472;0,02;;
13473;0,20;;
13474;0,61;;
13475;0,77;;
13476;0,32;;
13477;0,49;;
13478;0,52;;
13479;3,49;;
13480;0,42;;
13481;0,34;;
13482;0,47;;
13483;0,70;;
13484;0,15;;
13485;0,00;;
13486;0,62;;
13487;0,09;;
13488;0,05;;
13489;0,60;;
13490;0,44;;
13491;1,30;;
13492;0,09;;
13493;0,41;;
13494;0,07;;
13495;0,53;;
13496;0,37;;
13497;0,06;;
13498;0,61;;
13499;0,28;;
13500;0,50;;
13501;0,40;;
13502;0,02;;
13503;0,16;;
13504;0,86;;
13505;0,13;;
13506;0,24;;
13507;0,00;;
13508;0,66;;
13509;0,14;;
13510;0,06;;
13511;0,17;;
13512;0,09;;
13513;0,98;;
13514;0,22;;
13515;0,58;;
13516;0,30;;
13517;0,81;;
13518;0,30;;
13519;1,27;;
13520;0,36;;
13521;0,39;;
13522;0,48;;
13523;0,75;;
13524;1,15;;
13525;0,67;;
13526;0,35;;
13527;0,25;;
13528;0,75;;
13529;0,05;;
13530;0,06;;
13531;0,69;;
13532;0,57;;
13533;0,06;;
13534;0,76;;
13535;0,08;;
13536;0,37;;
13537;0,05;;
13538;0,72;;
13539;0,29;;
13540;0,36;;
13541;0,68;;
13542;0,33;;
13543;0,55;;
13544;0,02;;
13545;0,40;;
13546;1,05;;
13547;0,72;;
13548;0,24;;
13549;0,08;;
13550;0,10;;
13551;0,19;;
13552;0,69;;
13553;0,26;;
13554;0,25;;
13555;0,12;;
13556;0,13;;
13557;0,07;;
13558;0,22;;
13559;0,14;;
13560;0,48;;
13561;0,89;;
13562;0,23;;
13563;0,09;;
13564;0,02;;
13565;0,40;;
13566;1,54;;
13567;0,06;;
13568;0,30;;
13569;0,39;;
13570;0,18;;
13571;0,04;;
13572;0,00;;
13573;0,30;;
13574;0,12;;
13575;0,46;;
13576;0,35;;
13577;0,06;;
13578;0,45;;
13579;0,28;;
13580;0,12;;
